id,label,review,predicted_label
À anh nhân viên hiền với vui tính lắm nhé :3,posi,,posi
à bà chủ của quán khó chịu lắm :(,nega,,posi
à có đủ loại trái cây luôn sẽ quay lại hoài hoài luôn,posi,,posi
a hải sản phô mai ăn cũng ngon nhân nhiều phô mai cục bự chà bá nữa giá cả mình nghĩ là khá rẻ ^^ sẽ quay lại nè,posi,,posi
À mà ăn bánh mì kẹp thịt gà rưới thêm nước chấm vào chung là ngon hết sẩy! Gợi ý cho mọi người biết thêm 1 cách ăn là vậy :),posi,,posi
À trân châu trắng ở đây dai dai uống kèm món này ngon ghê.,posi,,posi
"À, thích hợp vị lẩu cua đồng.",posi,,posi
"À, trà trong menu có 2 loại thì nên gọi các loại trà lắc mới thấy ngon và đặc biệt nha.",posi,,posi
"ác bạn phục vụ rất dễ thương, hiểu ý và chiều khách, nói năng lễ độ",posi,,posi
"Ah, bạn nào muốn ăn hải san thì bỏ thêm 100 nghìn nữa nha, được thêm mực tôm các thứ luôn",neu,,posi
"Ai cũng khen ngon mà sao mình tới trúng bữa hay sao mà nó chẳng ngon. Vị quá chua, chua hơn lẩu thái nữa, rau thì không ngon lại toàn là mồng tơi ngoài ra không có thêm rau gì mà không được non nữa.",nega,,posi
Ai đi cái Buffet ốc này thì sẽ thất vọng ,nega,,posi
Ai kêu gà thì nên đi 3 người trở lên.,neu,,posi
"Ai khen chứ ở đây thấy bán khá dở, trà xanh vị không thơm không đậm lắm, ",nega,,posi
Ai khen chứ ở đây thấy bán khá dở.,nega,,posi
Ai khen ngon thì mình không biết chứ theo mình thì uống tệ thật.,nega,,posi
Ai là fan trà Đào trà vải trà nhãn thì bay đến 175 huỳnh văn bánh p. 12 Q.phú nhuận ngay nhé,neu,,posi
Ai lên bờ hồ cũng gọi kem chanh bạc hà. Hầu như là thế.,neu,,posi
"Ai mà chưa biết crawfish như thế nào thì hãy mua thử 1 lần, tôm ngon nhưng đắt quá",nega,,posi
Ai mê nướng giống tui tới ngay Sumo nhan,posi,,posi
Ai muốn ăn cơm gà ngon và rẻ thì đến quán cơm gà Ty,posi,,posi
Ai ngờ mấy món ăn ở đây món nào cũng ngon cả,posi,,posi
"ai ngờ sáng chỉ có phở, Bún riêu từ trưa mới có. ",neu,,posi
ai ngồi ăn tại quán thì có thể đi vô trong luôn kêu món luôn khỏi xếp hàng còn mua về phải đứng xếp hàng đợi hơi lâu để tới lượt mình,neu,,posi
"Ai nói đông thì mình không biết, mình tới đây lúc 8h30 tối thứ, lúc đó loe ngoe 2-3 bàn ngồi.",neu,,posi
"Ai nói giá thành cao, chứ mình thấy hợp lý, vì đồ ăn ngon hợp vệ sinh kèm theo ship đúng giờ mà cô chủ lại rất nhiệt tình",posi,,posi
"Ai nói ngon chứ mình thấy dở ẹc, lại mắc nữa chứ.",nega,,posi
"Ai nói rẻ chứ mình thấy không hề rẻ, mà còn dở nữa chứ.",nega,,posi
Ai nói rẻ chứ mình thấy không hề rẻ.,nega,,posi
Ai thích chém gió trà quất ngon thì ghe đây nghen,posi,,posi
"Ai thích món Ấn thì tới đây ăn nhé. Thơm ngon, sướng cái miệng, đã con mắt vì nhìn cũng đẹp ^^.",posi,,posi
Ai yêu thích bún chả cá Nha Trang thì nên đến đây thử một lần. Và chắc chắn bạn sẽ phải quay lại vào lần sau.,posi,,posi
Ẩm thực HQ nổi tiếng có nhiều banchan món ăn phù kèm theo miễn phívà với món gà thì củ cải trắng ngâm hoặc bắp cải bào mỏng trộn với mayonnaise là không thể thiếu.,neu,,posi
"Amavo cafe là một không gian sang trọng, lịch sự. Vị trí của quán cũng rất thu hút vì nằm bên một góc đường giữa Bến Ninh Kiều. ",posi,,posi
Ăn 1 cái mà mình thấy rất kinh khủng.,nega,,posi
"Ăn 1 lần cho biết chứ chắc không quay lại, phục vụ tệ quá",nega,,posi
"Ăn 1 lần đồ ăn ngon nhưng thái độ nhân viên không chấp nhận được, không nhiệt tình.",nega,,posi
Ăn 1 lần không dám quay lại.,nega,,posi
Ăn 1 lần là ghiền ngon lắm nha <3,posi,,posi
Ăn 1 lần thôi không ăn lần nữa vì những bị thu tiền lắt nhắt mà giá cao.,nega,,posi
Ăn 1 lần và không muốn quay lại.,nega,,posi
Ăn 1 lần xong không bao giờ quay lại luôn,nega,,posi
Ăn 1 phần 55 nghìn xong hơi mắc.,nega,,posi
"ăn 1 tô bự chà bá có 25 nghìn, quá rẻ, sẽ quay lại nhiều lần",posi,,posi
"Ăn 2 đứa no nê chỉ 255k, có nước lạnh free nhé và k phụ thu thuế ❤",posi,,posi
"Ăn 2 đũa thì kêu tính tiền vì nuốt không vô, tệ hại.",nega,,posi
Ăn 2 đũa thì kêu tính tiền vì nuốt không vô.,nega,,posi
ăn 2 ng mà hết 52 nghìn,neu,,posi
"Ăn 2 ngày liên tục vẫn thấy ngon . Gỏi ngon , mê trà tắc đó giờ r , giờ uống bên đây là ghiền bên đây",posi,,posi
Ăn 2 người hết gần 400 nghìn. Gỏi đu đủ mặn,neu,,posi
"Ăn 3 món đều thấy không ngon, bánh tráng pate hình như chưa chín, dai ơi là dai . ",nega,,posi
Ăn 3 món đều thấy không ngon.,nega,,posi
"Ăn 5 món mà 3 món đầu là gỏi xoài, đậu hủ cà tím, nem nướng mặn.",neu,,posi
"Ăn bánh hẹ nhiều chỗ rồi, mình cũng thích chỗ này nên gọi 2 bánh hẹ đập thêm 1 trái trứng. ",posi,,posi
Ăn bánh mì chảo ở đây mình thấy ăn được và không có gì đặc sắc cả.,neu,,posi
"Ăn bánh ở đây không ngon cho lắm, giá hơi cao, vị thì nhạt.",nega,,posi
ăn bánh qui và đào phô mai mà giá chỉ có 100 nghìn nên rất hài lòng,posi,,posi
ăn bánh xèo chảo thì cũng như bánh xèo bình thường thôi,neu,,posi
"Ăn bao nhiều lần cũng không ngán, luôn bị thu hút bởi cách thay đổi món mới lạ của Kichi.",posi,,posi
Ăn bao no căng bụng mà giá cả rất hợp lý. ,posi,,posi
ăn bên Thái ngon bao nhiêu thì ở đây thất vọng bấy nhiêu,nega,,posi
"Ăn bị ngán vì nhiều sốt, không ngon tí nào.",nega,,posi
Ăn bình thường không có gì đặc biệt hết. Có mấy cục trái cây thôi 25 nghìn hơi mắc.,nega,,posi
Ăn bình thường rất bình thường,neu,,posi
"Ăn bình thường rất bình thường không muốn nói là chán so với cái tiếng, không ngon tí nào.",nega,,posi
Ăn bình thường thì ko có vị gì,neu,,posi
"ăn bình thường, chả có gì đặc biệt ",neu,,posi
Ăn cái bánh xèo Nhật tệ nhất từ trước đến nay >. < ,nega,,posi
Ăn cái bánh xèo Nhật tệ nhất từ trước đến nay ><,nega,,posi
Ăn cảm thấy không sướng lắm mà giá thì quá cao :(,nega,,posi
Ăn chân gà trời mưa thích gì đâu :),posi,,posi
ăn chán kinh khủng :( cảm thấy thất vọng !,nega,,posi
Ăn chẳng được bao nhiêu vì quá ngán.,nega,,posi
"Ăn chay là 1 cách đến gần với thiên nhiên, bảo vệ sức khoẻ, trưởng dưỡng tâm từ bi. ",neu,,posi
"Ăn cho biết chứ không quay lại, mình không hài lòng.",nega,,posi
"Ăn cho biết thì được,mình không hài lòng thái độ phục vụ ở quán này.",nega,,posi
Ăn cho biết thôi phục vụ dở tệ,nega,,posi
ăn cho có thôi chứ không đặc sắc,neu,,posi
Ăn cho vui chứ không thích lắm.,nega,,posi
"Ăn có mỗi cơm gà mà hết hơn 60 nghìn, quá đắt.",nega,,posi
"Ăn có vẻ chán, không kích thích",nega,,posi
"Ăn cơm trộn, kimbap, tokkbuki.... ngon dman... Ăn 1 lần rồi thì chỉ muốn ăn nữa... Nếu đi ăn càng đông thì càng rẻ, phục vụ nhiệt tình mà quán cũng dễ tìm.",posi,,posi
Ăn combo tính ra lợi ghê mà giá lại hợp lí nữa.,posi,,posi
Ăn của tiệm này cũng gần 2 năm rồi nên tin tưởng tuyệt đối chất lượng nhà Min Chef lắm hihi,posi,,posi
"Ăn cũng bình thường à, cái gì cũng được.",neu,,posi
Ăn cũng bình thường không biết làm sao nhưng mình thấy thịt ở đây không được tẩm ướp đậm đà cho lắm,nega,,posi
"Ăn cũng bình thường nhưng thái độ chị gái ( chắc là con hay cháu ) của bà chủ không mấy vui ,",nega,,posi
Ăn cũng được chứ không phải ngon lắm . ,neu,,posi
Ăn cũng được nhưng cho qua nhiều dầu nếu bạn nào sợ dầu mỡ ăn vào là thấy ngán ngay. ,nega,,posi
"Ăn cũng khá ngon, vi trí đắc địa có điều hơi đắt so với mình, chắc sẽ không ghé thường xuyên",nega,,posi
Ăn cũng không ngon lắm và mắc quá.,nega,,posi
Ăn cũng mấy lần rồi Và gần đây nhất thì cảm thấy thất vọng.,nega,,posi
Ăn cũng ngon như kim chi ông kim nhưng cay hơn.,posi,,posi
Ăn cũng ngon nhưng đắt.,nega,,posi
"Ăn cũng ngon, giá 2 cơm gà 140 nghìn",posi,,posi
Ăn cũng tạm cho biết chứ không quay lại !,nega,,posi
"Ăn cũng tạm, không ngon lắm.. nuoc chấm hơi ngọt.",nega,,posi
"Ăn cũng tạm, vì ở VT cũng ít quán beefsteak giá ổn thế này.",neu,,posi
"Ăn cũng thuộc dạng ăn tạm thôi, chứ không ngon . ",neu,,posi
Ăn đá bào đúng kiểu Hàn Quốc là phải trộn đều lên mọi người nhé,neu,,posi
Ăn đáng tiền lắm vì chất lượng rất ngon,posi,,posi
"Ăn đâu rùi cũng thích quay lại đây. Kem vừa nhiều, ngon, rẻ lại còn được cà ecard.",posi,,posi
"Ăn đây thấy cũng khá ngon, chỗ ngồi thoáng, tiện để xe,",posi,,posi
Ăn đc 1 nửa thì bị sặc đậu phộng,nega,,posi
Ăn được nhiều vị như vậy thi còn gì bằng. hihi. Tuyệt vời,posi,,posi
ăn được nhưng nhân viên phục vụ tệ và thiếu ý thức.,nega,,posi
Ăn gà tạm ổn,neu,,posi
ăn hàng tiết kiệm ngon bổ rẻ thì chắc không ở đâu qua được nơi này,posi,,posi
ăn hoài không bao giờ ngán Tuyệt vời,posi,,posi
ăn hơi ngán,nega,,posi
Ăn hộp chân gà rất đáng với giá trị đồng tiền mình bỏ ra.,posi,,posi
Ăn kèm chung với hạt bắp nữa.,posi,,posi
Ăn kem giữa trời Sài Gòn nắng nóng như đã là quá tuyệt,posi,,posi
"Ăn kem theo 1 cách mới Làm lạnh bằng khí Nito nên vị rất đặc biệt, tan trong miệng hoàn toàn là vị kem chứ không hề có miếng nước.",neu,,posi
Ăn kem trà xanh ở đâu cũng không bằng chỗ này,posi,,posi
Ăn khá hợp miệng,posi,,posi
Ăn không cảm thấy vị gì.,nega,,posi
Ăn không hề ngán mà còn có nhiều vị.,posi,,posi
"Ăn không ngon cũng không dở, nhìn chung bình thường.",neu,,posi
ăn không ngon lắm,nega,,posi
ăn không ngon lắm và đắt nữa.,nega,,posi
ăn không ngon như chỗ khác !,nega,,posi
"Ăn không ngon như mình nghĩ, còn Nhân viên thì phục vụ chậm.",nega,,posi
"Ăn không ngon, cơm cuộn quấn không chặt tay.",nega,,posi
"Ăn không no, không ngon và không hài lòng tý nào.",nega,,posi
Ăn không thấy ngon như bao người vẫn nói.,nega,,posi
Ăn là ghiền luôn,posi,,posi
"Ăn lần đầu được lần thứ hai ăn hết dám quay lại, không ngon và không hài lòng tí nào.",nega,,posi
"ăn lần đầu ở đây phuc vụ khá nhiệt tình, nhưng lần 2 thực sự không hài lòng chút nào về thái độ phục vụ... ",nega,,posi
Ăn lần thứ hai ở đây rồi nhưng vẫn cứ thèm. Ngon không tả đựơc,posi,,posi
Ăn lúc nào cũng ngon,posi,,posi
Ăn mà cứ hít hà,neu,,posi
Ăn mất ngon dễ sợ. Quán cần kiểm tra kĩ càng trước khi giao cho khách.,nega,,posi
ăn mì cay không nên uống nhiều nước.,neu,,posi
ăn một lần cho biết chứ không định ghé lại,neu,,posi
ăn một lần cứ muốn quay lại hoài.,posi,,posi
"Ăn một lần rồi thôi chứ cũng chả dám ghé, phục vụ chậm và vị thì không ngon.",nega,,posi
"Ăn một lần rồi và tự nhủ sẽ không ăn lại lần nữa, mình rất không hài lòng.",nega,,posi
Ăn một lần và hứa sẽ không quay trở lại nữa :(,nega,,posi
Ăn một lần và khó sẽ quay lại :(,nega,,posi
Ăn ngon còn được nhận lì xì nữa nè... Hihi lộc đầu xuân là 1 pizza cỡ nhỏ cho lần ăn tiếp theo. Quá đã. Bao bì đo đỏ cũng thiệt là đẹp.,posi,,posi
"Ăn ngon cứ gọi là, tẩm ướp rất vừa, sốt kiểu hơi ngọt ngọt như của King BBQ rất hợp với mình.",posi,,posi
Ăn ngon lắm Ăn là ghiền luôn,posi,,posi
"Ăn ngon lắm. Ăn là ghiền luôn. Đi mới được có hai lần mà hông có ngán, muốn ăn quài luôn.",posi,,posi
Ăn ngon nên ưng ăn suốt thôi.,posi,,posi
"Ăn ngon uống phê còn đuợc uư đãi hssv nữa Vô được chào đón bằng tiếng Nhật đàng quàng còn đuợc dắt vào tận bàn. Nhân viên tuơi vui, nhiệt tình, cần gì có đó, dọn nắp dĩa thuờng xuyên. Nói vhung là thix đó. Sẽ ủng hộ dài dài",posi,,posi
"Ăn nhà hàng lần thứ 2, lần sau đến gặp anh đầu bếp dễ thương quá cười cực ngọt luôn",posi,,posi
"Ăn nhạt lắm, phục vụ thì khó chịu.",nega,,posi
Ăn nhiều chỗ nhưng mình thấy ở đây là ngon nhất. trứng muối với phô mai thơm,posi,,posi
"ăn nhiều dễ bị viêm màng túi, hôm truớc đi 2 nguời ăn sơ sơ hết 110 nghìn , cái trà đá free ",neu,,posi
Ăn nhiều lần rồi mà chưa thấy lần nào tệ như vậy.,nega,,posi
Ăn nhiều lần rồi thích nhất bánh bao vàng vàng này.,posi,,posi
ăn nhiều lần vỡi lũ bạn rồi ^^,posi,,posi
Ăn no luôn cả 3 đứa chỉ cỡ 200 nghìn thôi Quá tuyệt vời,posi,,posi
An no phủ phê vừa dê và cua với 10 đứa mà tốn chỉ hơn 1.2 triệu không thể tin được,posi,,posi
"Ăn nướng ở đây khá ngon... lẩu cũng ngon,",posi,,posi
Ăn ở đây 1 lần nhưng thấy vừa đắt vừa không ngon.,nega,,posi
Ăn ở đây 1 lần và không bao giờ quay lại.,nega,,posi
"Ăn ở đây 2 lần, lần nào cũng phát điên với cái thái độ làm việc ở đây, láo.",nega,,posi
"Ăn ở đây 2 lần, vừa đắt vừa chán.",nega,,posi
Ăn ở đây 4 5 lần.,neu,,posi
"Ăn ở đây cũng nhiều lần rồi nhưng vẫn không ngán thịt bò phần 25 nghìn mình thường dùng phần 25 nghìn , tặng kèm ly nước ngọt.",posi,,posi
"Ăn ở đây cũng vài lần rồi, hôm nay ăn thật sự rất tệ, rau thì héo úa, dập, có cả rác nữa, không dám ăn luôn. Mong quán sẽ chechồng kĩ rau trước khi mang ra cho khách",nega,,posi
"Ăn ở đây khá nhiều lần và lần nào cũng rất hài lòng không chỉ bởi món ăn mà còn là cung cách phục vụ của nhân viên và chú bảo vệ, cũng như không gian quán .",posi,,posi
Ăn ở đây lần nào đến ăn cũng vừa ý phục vụ. Giá cả phải chăng. Đồ ăn ngon là chỗ lý tưởng đi với người yêu,posi,,posi
"Ăn ở đây nhiều lần rồi, bún măng sườn khá ngon, hôm nay hết bún nên ăn thử món miến gà. Gà mềm, thịt nhiều, no luôn. Gà tần thịt mềm. ",posi,,posi
"ăn ở đây phí của, đồ ăn dở.",nega,,posi
Ăn ở đây rất ngon nhưng so với sinh viên thì hơi mắc.,nega,,posi
"Ăn ở đây rất nhiều lần, nói chung là đồ ăn ngon , thái độ phục vụ tận tình, không gian thoải mái còn được áp dụng giá phải chăng nữa",posi,,posi
Ăn ở đây thấy giá cả mắc.,nega,,posi
ăn ở đây từ cái hồi mà mình còn bè xíu như trong ảnh.,neu,,posi
"Ăn ở đây vừa đắt vừa không ngon, nhạt nhẽo và hương vị bình thường, ăn xong thất vọng tràn trề",nega,,posi
ăn ở mẹt ở đây được free một nậm rượu nữa nha. Không quá cay và nặng đâu.,neu,,posi
Ăn ở quán 2 lần do bạn mình có ng quen làm ở đây nên hay đến. Đồ ăn khá ngon. ,posi,,posi
Ăn ở quán một lần thật sự thất vọng.,nega,,posi
ăn ổn,neu,,posi
Ăn phê luôn,posi,,posi
Ăn pizza ở đây khác với pizza hut. Có lớp viền khoai lang lạ lạ.,neu,,posi
